96887728	native_male	-0.194414408604	-0.209566092798	-0.0924777686923	-0.0833040849691	-0.277750251933	None	-2.03023261058e-06	None	1.177356960058786
45393913	white_male	-0.026405413844	0.0109025159216	-0.0488784642164	-0.315681217544	0.280771698986	None	0.157909205551	None	0.9816561662025917
25854163	white_male	0.150054441806	-0.208336195798	-0.109983471517	-0.310083689463	0.433416228375	None	None	None	0.6202754691846966
36217114	white_male	-0.210467219919	-0.163888930575	-0.15801076751	0.0701021041606	-0.328844223834	None	0.157775068231	0.210449737	0.9976991832758809
64453824	white_male	-0.071374288686	0.0749541660229	-0.0825245014895	0.0498927242349	-0.050040562798	None	None	None	1.161799946111783
42070516	white_male	-0.164609579031	-0.128847513022	-0.160689026907	0.274364161632	-0.0118307718727	-0.0587867236758	None	None	0.8443381530693955
58748178	white_male	0.277774714674	-0.0511110106458	0.00613686846409	0.0222049559506	-0.111102523454	1.17208585302e-05	None	None	0.7851449391183227
46512413	white_male	-0.214231431543	-0.0500458339771	-0.0325245014895	0.0498927242349	0.149959437202	None	None	None	1.4439067288783984
33825710	white_male	0.305523108172	0.228619468734	0.0980409709109	0.185291858954	0.0333205357154	-0.0554674288917	0.166670153548	None	0.6044772928446108
92987010	white_male	0.236823502296	0.331691964178	0.158026209259	0.131515259773	0.144819955975	None	None	None	0.6121712289470322
38706004	white_male	-0.210467219919	0.00277773609121	0.127703518205	0.0701021041606	-0.0788442238336	None	0.157775068231	0.210449737	0.6259261072986798
50393801	white_male	-0.183278891527	0.0833304708686	0.0900165284826	0.289916310537	-0.233250438292	None	None	None	1.6658302621825
74615791	white_male	0.145850280777	-5.14643005215e-05	-0.0678691789743	-0.0445852028417	-0.0557310873204	None	None	None	1.9055827202285645
20628871	white_male	-0.026405413844	0.0525691825883	0.0225501072121	0.0176521157894	0.11410503232	None	0.157909205551	None	1.6291396721505544
10816758	white_male	0.315796234229	0.244030493191	0.0928585902214	0.171047170958	0.157806566633	None	None	None	0.9297580014433603
31594628	white_male	0.225398932549	-0.110912840668	0.184165092493	-0.105285560518	0.719271306661	None	-0.0526524968598	None	0.48906441963060027
48408020	white_male	-0.0106845278654	-0.00437870374093	0.19170961668	0.192988832536	-0.140415012868	0.421064522189	None	None	0.7770875926299393
90687863	white_male	-0.129932219633	0.0883325401086	-0.126926310407	-0.462530864187	-0.0999919922304	None	None	None	0.8007769450004901
60187442	white_male	-0.071374288686	0.0124541660229	0.0174754985105	0.0498927242349	0.149959437202	None	None	None	1.1569799545482564
45952401	white_male	0.0825417896919	-0.110912840668	0.184165092493	0.394714439482	0.0526046399946	None	0.94734750314	None	0.5609922239632599
29320438	white_male	0.212418857369	0.130004353671	0.0235561763765	-0.0623246964829	0.31667828312	None	0.0250222372637	None	1.0440867034135333
63086008	white_male	0.105232498183	0.0478666173883	-0.0219749455303	0.0130908480756	0.0701899468488	None	None	None	1.338598305772616
38950020	white_male	0.138918924729	0.199524816293	-0.0924777686923	-0.0833040849691	-0.0277502519329	None	-2.03023261058e-06	None	0.8633574425477206
24048375	white_male	-0.0262699707672	0.301526296881	0.0891628496054	-0.0451299685597	-0.171038875007	None	None	None	0.9120265559682614
74519780	white_male	-0.026405413844	0.0525691825883	0.0225501072121	0.0176521157894	0.11410503232	None	0.157909205551	None	2.382648245361147
35832178	white_male	-0.194414408604	-0.0277479109796	-0.0924777686923	-0.0833040849691	-0.277750251933	None	-2.03023261058e-06	None	1.522361432764525
38721135	white_male	-0.287581142631	-0.0699956463286	-0.211737941271	-0.312324696483	-0.349988383546	None	-0.474977762736	None	1.0798027651233386
98313098	white_male	-0.071374288686	-0.0500458339771	-0.0825245014895	0.0498927242349	-0.050040562798	None	None	None	0.7450130001222169
40679789	white_male	-0.129932219633	-0.103975152199	-0.280772464253	0.0374691358126	-0.0999919922304	None	None	None	1.072085133961529
26977989	white_male	-0.203172496022	-0.00564968277349	0.0730539813816	0.394714439482	0.0526046399946	None	-0.0526524968598	None	0.5985539128332626
74508690	white_male	-0.116989724039	0.0478666173883	-0.0219749455303	0.0130908480756	-0.263143386485	None	None	None	1.7120787302334504
84112031	white_male	-0.183278891527	0.0833304708686	0.023349861816	-0.110083689463	-0.233250438292	None	None	None	1.3545177328536675
97066002	white_male	0.0825417896919	-0.00564968277349	0.0730539813816	-0.105285560518	0.0526046399946	None	-0.0526524968598	None	0.8134699451902461
10692426	white_male	-0.0631764977038	-0.168308035822	-0.0562595050266	0.131515259773	-0.355180044025	None	None	None	1.2504080786259026
77642254	white_male	0.0825417896919	0.152245054069	-0.0936126852851	-0.105285560518	-0.280728693339	None	-0.0526524968598	None	0.8992062421395782
42663599	white_male	0.189315472135	0.0372879629257	-0.0225760976062	0.192988832536	-0.140415012868	-0.578935477811	None	None	0.7247453703888289
48414771	white_male	-0.00793957104059	0.0288889893542	0.117247979575	0.0222049559506	-0.111102523454	1.17208585302e-05	None	None	1.2517760924371057
57567039	white_male	0.289532780081	0.00277773609121	0.127703518205	0.0701021041606	0.671155776166	None	0.157775068231	0.210449737	0.5727643660496374
79617884	white_male	-0.194476891828	-0.124321707737	-0.25490020556	-0.148041474379	-0.166679464285	-0.0554674288917	-0.333329846452	None	1.702055315402337
31342079	white_male	-0.210684527865	-0.171045370408	-0.165433240463	-0.140344500797	-0.140415012868	0.421064522189	None	None	0.872372689666784
73782224	white_male	4.36061489269e-05	0.115763849608	0.0888667806689	0.294651449667	2.22080423978e-05	-0.263098576141	None	None	0.8985843575560317
66990444	white_male	0.278618853707	0.134972830923	0.126910717629	-0.0500499337441	0.416670847854	-0.150010235321	-0.0999640724743	None	0.9927025340530528
51946948	white_male	0.138918924729	0.108615725384	0.157522231308	-0.0833040849691	0.222249748067	None	-2.03023261058e-06	None	0.8798661237690584
47054535	white_male	-0.34602963888	-0.163544419616	-0.0936126852851	-0.105285560518	-0.280728693339	None	-0.0526524968598	None	0.6825284894234518
54987141	white_male	0.235390420969	0.0616286774539	0.10597763976	-0.0589691717017	-0.0118307718727	-0.0587867236758	None	None	0.43475597029380947
56981152	white_male	-0.287581142631	-0.0699956463286	0.258850294024	-0.0623246964829	0.650011616454	None	-0.474977762736	None	0.4776123612277486
39100082	white_male	-0.026405413844	0.0109025159216	-0.191735607074	-0.315681217544	-0.219228301014	None	0.157909205551	None	1.2911619661676086
91448062	white_male	0.270067780367	-0.296282844507	0.180765997286	-0.212530864187	0.40000800777	None	None	None	0.4833355541122196
80910970	white_male	-0.071374288686	-0.175045833977	-0.282524501489	0.0498927242349	-0.450040562798	None	None	None	1.0294614370519388
29722822	white_male	0.223730029233	0.210617205972	0.0122397726823	-0.187987111417	-0.171038875007	None	None	None	0.9102444758275609
72282999	white_male	0.0714828541712	0.0124541660229	0.0174754985105	0.0498927242349	-0.250040562798	None	None	None	0.8534785283892649
79946969	white_male	-0.183278891527	0.166663804202	0.0900165284826	0.289916310537	0.100082895041	None	None	None	1.3323307102031066
25567563	white_male	-0.0631764977038	-0.118308035822	0.158026209259	-0.368484740227	-0.105180044025	None	None	None	0.6814544213919203
