88582665,0.6000000000000001,0.19999999999999996,0.5714285714285714,0.0,0.5,None,None,None,
56723448,0.0,-0.30000000000000004,0.1428571428571428,0.0,0.5,None,None,None,
25567563,0.19999999999999996,0.19999999999999996,-0.1428571428571429,1.0,0.0,None,None,None,
80393085,0.0,0.0,-0.1428571428571429,1.0,-1.0,None,None,None,
71312801,-0.19999999999999996,0.10000000000000009,-0.1428571428571429,1.0,-0.5,None,None,None,
93745399,0.3999999999999999,-0.09999999999999998,0.4285714285714286,0.0,-0.5,None,None,None,
43832508,-0.19999999999999996,-0.30000000000000004,0.0,0.0,-0.5,None,None,None,
10692426,0.19999999999999996,0.30000000000000004,0.2857142857142858,0.0,0.5,None,None,None,
35878886,0.0,-0.19999999999999996,0.0,1.0,-0.5,None,None,None,
27215815,0.8,0.3999999999999999,0.7142857142857142,1.0,0.0,None,None,None,
13364356,0.19999999999999996,0.3999999999999999,0.2857142857142858,0.0,0.5,None,None,None,
91507835,0.0,-0.09999999999999998,0.1428571428571428,0.0,0.0,None,None,None,
13675681,-0.19999999999999996,-0.09999999999999998,0.0,0.0,-1.0,None,None,None,
10097324,0.3999999999999999,0.0,0.7142857142857142,0.0,-0.5,None,None,None,
84870412,0.3999999999999999,0.0,0.5714285714285714,0.0,-1.0,None,None,None,
89012727,-0.19999999999999996,-0.19999999999999996,0.1428571428571428,-1.0,0.0,None,None,None,
97395120,0.19999999999999996,0.19999999999999996,0.2857142857142858,1.0,0.0,None,None,None,
92987010,-0.4,-0.7,-0.1428571428571429,0.0,-0.5,None,None,None,
56583732,0.0,-0.19999999999999996,0.4285714285714286,0.0,0.5,None,None,None,
78654317,-0.19999999999999996,-0.09999999999999998,-0.2857142857142857,0.0,0.0,None,None,None,
90998455,0.0,-0.43999999999999995,0.125,0.6000000000000001,-1.0,-1.0,None,None,
96051876,-1.0,0.040000000000000036,0.125,0.6000000000000001,-1.0,-1.0,None,None,
13936965,0.0,0.19999999999999996,0.375,1.0,-1.0,1.0,None,None,
81885784,0.0,0.040000000000000036,0.25,0.19999999999999996,-1.0,1.0,None,None,
78924328,0.0,-0.28,-0.125,1.0,-1.0,1.0,None,None,
32389632,0.0,-0.19999999999999996,-0.25,1.0,-1.0,-1.0,None,None,
77148691,0.0,0.040000000000000036,0.0,1.0,-1.0,-1.0,None,None,
69904848,0.0,0.28,0.125,1.0,-1.0,-1.0,None,None,
78344814,-1.0,0.040000000000000036,0.125,1.0,-1.0,1.0,None,None,
77836254,0.0,-0.28,-0.125,1.0,-1.0,1.0,None,None,
73782224,0.0,-0.28,-0.125,0.19999999999999996,-1.0,1.0,None,None,
39923921,0.0,-0.040000000000000036,0.125,1.0,-1.0,1.0,None,None,
29564313,0.0,-0.28,-0.25,1.0,-1.0,-1.0,None,None,
59726281,0.0,0.1200000000000001,0.25,1.0,-1.0,1.0,None,None,
53725856,0.0,-0.28,-0.125,0.6000000000000001,-1.0,1.0,None,None,
70582900,1.0,0.6000000000000001,0.625,1.0,-1.0,1.0,None,None,
43606726,0.0,-0.040000000000000036,-0.375,0.19999999999999996,-1.0,1.0,None,None,
54708280,0.0,-0.040000000000000036,-0.125,1.0,-1.0,1.0,None,None,
37906234,0.0,-0.040000000000000036,0.125,0.6000000000000001,-1.0,1.0,None,None,
27569200,1.0,-0.040000000000000036,0.25,1.0,-1.0,1.0,None,None,
62252138,0.1428571428571428,-0.375,-0.11111111111111116,1.0,-0.19999999999999996,-1.0,-1.0,None,
70633120,-0.1428571428571429,-0.125,-0.2222222222222222,1.0,-0.19999999999999996,1.0,-1.0,None,
61554712,0.4285714285714286,0.0,0.4444444444444444,0.0,0.19999999999999996,-1.0,-1.0,None,
25275045,-0.4285714285714286,-0.25,-0.11111111111111116,1.0,0.19999999999999996,1.0,1.0,None,
35585393,0.1428571428571428,-0.125,0.11111111111111116,1.0,0.19999999999999996,1.0,-1.0,None,
45311282,-0.4285714285714286,-0.25,-0.11111111111111116,0.0,0.19999999999999996,1.0,-1.0,None,
27066494,-0.4285714285714286,-0.375,-0.2222222222222222,1.0,-0.6,-1.0,-1.0,None,
83694609,0.1428571428571428,-0.375,-0.5555555555555556,0.0,-0.19999999999999996,1.0,1.0,None,
27063300,-0.1428571428571429,-0.125,-0.11111111111111116,0.0,0.19999999999999996,1.0,1.0,None,
67039847,0.4285714285714286,0.0,-0.11111111111111116,1.0,0.19999999999999996,1.0,1.0,None,
38277003,0.7142857142857142,0.125,0.33333333333333326,1.0,1.0,1.0,-1.0,None,
54138965,-0.7142857142857143,-0.25,-0.33333333333333337,1.0,0.6000000000000001,-1.0,1.0,None,
80949254,0.1428571428571428,-0.5,-0.11111111111111116,0.0,0.19999999999999996,1.0,1.0,None,
45454024,0.1428571428571428,0.125,-0.2222222222222222,1.0,0.19999999999999996,1.0,1.0,None,
31895921,0.4285714285714286,-0.125,-0.33333333333333337,0.0,0.19999999999999996,1.0,1.0,None,
