A103RFEZROB95C	None	None	None	None	None	None	None	None	None	None	
A10KMP3HHSIHQU	-0.1982577170889466	-0.10103757088636067	-0.02111548103035658	-0.063109575410291	0.05202912697003181	0.14181278692476074	-0.12259762733585265	-0.19681347467305604	-0.09257474968474348	0.07231049922315284	
A110SC5K5Y3IHS	None	0.12021484392761188	None	-0.08119205331802937	-0.3432005373263963	-0.09417477236876066	None	-0.06980433845287941	-0.24092470350591544	None	
A11AJ8ZYQ6MR40	None	-0.3642109230257243	None	0.4011732363844984	None	None	None	None	-0.02932755755453651	None	
A11IIS435RPN2O	-0.12565995282064496	-0.06448358756632562	0.011918685445915322	-0.14844408481761462	-0.08365686235033762	0.2568925880059595	0.11109521466000015	-0.017500102756413404	-0.29580992263063904	-0.032855772452432	
A12ATVBE1I4567	None	None	None	0.10310932364610954	None	None	None	None	None	None	
A14UYU1DEDPY7A	None	None	None	None	None	None	None	None	None	None	
A15TLEMC9O4ZUD	None	None	None	None	None	None	None	None	None	None	
A16FEENK26ZT6F	0.08223150411199767	0.07098579033840374	-0.03835091873613869	0.364706459237854	None	-0.10212311556283375	0.036872399608384676	None	0.11201360020819512	0.05092049087345818	
A16QTAQEEQ333L	0.1514443206924711	0.15635348510141633	None	-0.07793997440357525	-0.04928450315718473	None	None	0.04999471903237943	-0.2664551808774933	0.07816586450988046	
A16RQBSDX6NKND	0.10418671346546546	-0.4953180694544194	-0.239038781102126	-0.1689676094867839	-0.24928450315718473	-0.053890944105510964	0.13701589772511072	-0.13794114460078513	-0.06601026817935841	-0.08954740696453725	
A182N7RLXGSCZG	0.274340047179355	-0.14448358756632565	-0.10808131455408466	0.1715559151823854	-0.08365686235033762	-0.22310741199404055	0.15109521466000012	0.28249989724358665	-0.05580992263063908	0.16714422754756803	
A19E425WTUQ9KI	None	None	0.01840964647123385	0.08440535716548218	None	-0.22610253929265411	0.23779792903799257	None	None	None	
A19KT2FLMKBGC1	None	None	None	None	None	-0.2586447612579295	None	None	None	None	
A1A43SKHDYO3Y	None	None	None	None	None	-0.2705005486329688	0.02833493824933675	None	None	None	
A1BGCBLKBPOIU6	-0.020813286534534528	0.07611050197415203	-0.1864072021547575	-0.1689676094867839	-0.04928450315718473	-0.18722427743884432	0.2546629565486401	-0.13794114460078513	-0.06601026817935843	-0.08954740696453725	
A1CSBWOZLC2KZA	-0.057678421179762	-0.001577337817030269	-0.3178439153314813	0.22202778693889566	0.023884646491610772	0.0351575657309603	-0.018693470307419673	-0.2675510795941695	-0.42565731972068216	-0.2546979400557946	
A1FW7GH5HSMLMJ	-0.07212798673380347	0.4674937886838236	-0.05491029379725765	-0.42738380121109854	0.10520142222378052	0.3426726598429125	-0.1023148966961371	-0.06980433845287942	0.26129808864510184	None	
A1I5586LXU8ZKY	0.17434004717935503	0.13551641243367435	-0.028081314554084677	0.0915559151823854	0.01634313764966238	0.016892588005959455	0.23109521466000016	0.1824998972435866	0.10419007736936091	0.16714422754756803	
A1KRYIRDA2OOWC	None	None	0.22520036235166313	None	None	None	None	None	None	None	
A1LHFL40L4DQ3H	-0.2708132865345345	-0.20960378374013366	0.04712936893608635	0.06180162128244688	0.15071549684281527	-0.053890944105511	-0.15710174933371282	-0.13794114460078516	-0.23267693484602514	0.021563704146573874	
A1OX5KXDZAVQPJ	0.3304102961956226	-0.3830771006083778	-0.08658368072895117	-0.021006672698670646	None	-0.0859886995944532	-0.07873082798591194	None	-0.16790265108068217	None	
A1SIKOXKREHIK4	0.12068306887892735	0.08997569292097	-0.1480813145540847	0.1182412907415976	-0.027342666128559963	-0.1375417921372472	-0.023642663677131893	-0.0985366517942037	-0.2184594976280306	-0.20065851807564836	
A1SOWXN2S9HJ2F	-0.3764849644038568	-0.2580684928475861	0.07675069258208457	0.17987548320757565	0.0632192849898575	-0.031007318015233955	-0.27474880815724223	-0.20009222652112654	-0.2732923589542089	-0.03907155340887354	
A1TSL31YUEIP3J	0.2799692045707087	0.2742937784245457	-0.18431448929285074	-0.14217545629492667	0.15071549684281527	0.2472975101825937	0.27877458786839365	-0.28079828745792795	0.517323065153975	0.13267481525768499	
A1V524T9T59UAR	-0.2708132865345345	-0.13817521231156224	0.024119113634716152	-0.015121455640630064	0.15071549684281527	-0.05389094410551097	-0.39239586698077167	-0.280798287457928	-0.1493436015126918	-0.20065851807564836	
A1VBZWAHLWQMXM	-0.1255898671039125	-0.0054041095562499504	0.0634184654090401	0.07414047197286268	-0.08365686235033762	-0.09933276958226718	-0.09085675107840625	-0.017500102756413404	-0.05109354162287297	-0.232855772452432	
A1YJ3OR8SAW41L	0.07434004717935502	-0.2244835875663257	0.09191868544591532	-0.028444084817614623	0.016343137649662387	-0.14310741199404053	-0.12890478533999988	-0.017500102756413404	0.02419007736936092	-0.032855772452432	
A2151NHZZD018M	None	0.02390298305539204	None	0.10310932364610954	None	None	None	None	-0.2505889917987312	None	
A21GWSMKFQCFLC	None	-0.39847413686072836	None	-0.18765184433389365	-0.21112752103030763	None	None	None	-0.20903130287687968	None	
A22UTVPLLXJKLT	-0.025659952820644982	0.17551641243367436	-0.10808131455408466	0.05155591518238535	0.11634313764966238	0.2568925880059595	-0.08890478533999989	0.1824998972435866	0.34419007736936097	0.16714422754756797	
A25M5RTEQ6ZNRG	0.07208328622790855	None	None	None	0.24566867936526937	None	None	0.4579296731618115	None	0.22104588948981227	
A25RMSY7UX6MWV	-0.005503679664797849	-0.2456297585375932	-0.393991039746789	0.16003802470521508	None	0.2290528275164407	0.1945371663799391	None	None	None	
A26YXLMZ98ABQO	0.08233350951910548	-0.18218124001310196	-0.17701595556969688	-0.24291328329497397	-0.04928450315718471	0.3706217730306386	0.10000377168438769	0.0049159982563577375	0.03642146204626775	0.021563704146573867	
A2807HUMU6JG6Z	-0.025659952820644982	0.13551641243367435	0.25191868544591534	0.01155591518238537	-0.08365686235033762	0.016892588005959455	-0.04890478533999988	-0.1175001027564134	-0.015809922630639087	-0.13285577245243202	
A28GR692FURDKO	None	None	0.2473012811385126	0.2279482054578371	None	0.3319875836657877	0.37239652563119885	None	None	None	
A2B6OA4V8YABCZ	0.17434004717935503	-0.06448358756632565	-0.02808131455408468	-0.14844408481761465	-0.18365686235033762	0.09689258800595946	-0.20890478533999984	0.28249989724358665	-0.015809922630639087	-0.23285577245243205	
A2B7KSSF87YRBG	None	None	0.02313977916668233	-0.038702910986330274	None	-0.03398001103479553	0.08288901423469909	None	None	None	
A2C9TGV269GPDC	-0.147496234346254	-0.16689182547592873	-0.22808131455408467	-0.21509204259173573	0.23686718662558823	0.047272796775229886	0.15109521466000012	0.021587757914044912	0.148178299789374	0.16617807697583342	
A2DT1Y0XOGKPS5	None	None	-0.12224175976217258	0.08392990523390295	None	0.06460847904893459	-0.029207318445455183	None	None	None	
A2DVJ6OMVVYTC7	None	0.10562916743604285	None	None	None	None	None	None	-0.07137453304124179	None	
A2ECVZRMEP8Z48	None	None	None	None	None	None	0.22494825199345336	None	None	None	
A2EQVOOEAXG3MF	None	-0.18096849480989152	None	-0.16807948170123257	0.4067994626736037	0.12361971882269637	-0.27505174800654664	0.26352899488045395	0.2388731361600822	None	
