A10443E11ZWEHJ	None	-0.16332277070576376	None	None	None	None	None	None	-0.02659856385190023	None	
A10B085VKZYQJB	None	0.023902983055392023	None	0.10310932364610954	None	None	None	None	-0.08392232513206453	None	
A12OPH1K545YJW	None	None	None	None	None	None	None	None	None	None	
A13IBDCL5S1T1L	0.1514443206924711	0.15635348510141633	None	0.12206002559642475	0.3507154968428153	None	None	0.04999471903237943	0.4835448191225067	0.47816586450988047	
A13U5OK3GJ10KC	None	None	None	None	None	None	None	None	None	None	
A142YEQ6O81P55	None	-0.4997073044252766	None	None	None	None	None	None	-0.10083587069677856	None	
A1591LK9JIOJU1	-0.07470862926089057	-0.2416050266239188	None	-0.08119205331802935	-0.02133691549556942	None	None	0.15052856261904282	0.03745910306042454	-0.16393475445171804	
A1594R4WUZ47FJ	None	0.0072591782845039905	-0.16540517351134154	0.002823595037101593	None	0.05002282618545063	0.23456978825642283	None	None	None	
A15PHPJA7AWCS3	None	None	None	None	None	None	None	None	None	None	
A16JMJHOUC2MGE	None	None	None	None	None	None	0.15398905222858666	None	None	None	
A18BT8WUOEL92Z	-0.12565995282064496	-0.024483587566325637	-0.06808131455408467	0.1715559151823854	0.11634313764966238	-0.10310741199404055	0.07109521466000014	-0.017500102756413415	0.10419007736936091	0.3671442275475679	
A19O7OCARDFGDS	None	-0.11481533754738478	None	None	None	None	None	None	None	None	
A1A6DUWWGNEE4W	None	0.038820473869219954	-0.03931186346372029	-0.009651600624862866	None	0.0290330960977237	-0.18358460334363458	None	None	None	
A1AUDWC5UM7Y3M	None	-0.25093385153804404	None	None	None	None	None	None	0.16942907707858873	None	
A1BOOCWOWB9LBJ	None	-0.4259794373085746	-0.2760973454925013	-0.16625623861920164	-0.30569251256408697	0.018218369095796133	0.07262105808502228	0.1367519419011733	-0.07241249357081744	None	
A1G2TOP4V721A5	None	None	None	None	None	None	None	None	None	None	
A1G3BVCKXMEUPU	None	None	0.03260004455757933	None	None	None	-0.43347403510961247	None	None	None	
A1G5UODTVW13MM	0.13821805136803172	-0.12143728002138329	-0.028081314554084677	0.03490795740826426	-0.048847099088697506	-0.07772720322477013	0.07109521466000011	-0.12126938494309794	0.057269208880283105	-0.11953620873845228	
A1H5Q9HRH4RPZU	None	0.3797599531630192	0.2743714036673194	0.32866879408486394	None	0.21811426439373827	-0.009801812279247696	None	-0.08040558834019301	None	
A1HLG5NN2I16GN	None	None	0.03260004455757933	None	None	None	-0.10014070177627916	None	None	None	
A1IIDR9HLUB1MR	0.13821805136803172	-0.07598273456683784	0.17191868544591532	0.1182412907415976	0.522581472339874	0.08893946344189656	-0.00890478533999988	0.021587757914044912	0.011814663425737644	0.02332093411869058	
A1JPLX1KTNPGCY	-0.025659952820644972	-0.10448358756632566	-0.22808131455408467	-0.2684440848176146	0.01634313764966238	-0.06310741199404056	-0.24890478533999993	0.08249989724358658	0.06419007736936092	-0.13285577245243202	
